TP X VALUE, TP Y VALUE, FN X VALUE, FN Y VALUE
4.88958,6.28132,0.706048,2.7733
4.98942,5.39005,1.58635,3.35493
2.83648,3.73976,1.59584,2.81053
4.04801,2.24229,1.71574,2.80934
4.17879,3.3361,2.82268,2.13041
4.88479,3.60063,1.35718,2.9722
3.00128,3.28955,3.75727,1.05435
3.64153,3.79573,3.02825,1.39757
4.24814,2.72422,2.85352,1.59996
3.7178,5.57828,2.06012,2.65865
2.90489,4.97832,2.5863,1.07725
5.51785,5.33633,2.30353,2.55791
3.15648,3.20847,2.46378,2.50227
3.71534,4.5005,1.13797,2.40934
5.17832,2.35468,1.93953,3.01608
4.75562,3.70783,2.36392,2.43463
3.11055,3.35112,4.20592,0.154592
3.28389,3.04057,2.74773,2.13144
4.53779,4.99866,2.96384,1.9102
4.15531,4.64619,2.57331,1.19777
4.3652,4.55294,2.37376,2.36418
4.40595,3.5003,1.82376,2.95597
3.11833,3.80421,1.36813,3.155
3.42415,3.34003,1.15707,2.60868
3.36996,3.97664,2.13009,1.24168
4.50446,4.0806,2.58369,2.14628
4.17646,3.91403,1.27874,3.09792
3.90373,4.5606,1.7042,3.25308
3.04616,2.22373,2.45364,2.16699
3.28136,2.48118,2.18817,2.21553
4.83082,3.55706,2.20868,2.29882
3.98894,4.17704,2.96517,1.54582
2.37455,2.93411,2.18577,2.71578
2.62674,5.82682,3.01987,1.40204
3.52881,3.60545,1.19554,3.33934
3.50811,6.25385,1.95848,2.75547
4.3274,2.9789,2.45053,2.5097
3.98513,4.12068,1.85135,1.79941
4.13933,2.2735,3.08035,1.89339
4.24795,3.64032,2.9079,1.697
4.91906,4.0494,1.47834,3.0811
3.77813,2.04848,1.58591,3.01442
5.09419,3.64482,2.46275,2.38337
4.24231,3.57855,1.38208,2.81255
5.00461,4.39899,2.56637,2.08411
3.1514,3.82278,1.91351,2.02409
4.1819,3.88089,1.44452,2.81095
3.47767,2.95277,1.3919,2.93131
3.00475,3.49948,2.90763,2.04456
3.89004,4.84811,2.71702,2.23686
3.73528,5.88983,1.53919,3.45713
4.44114,4.4373,0.624592,4.17765
3.97283,4.05848,1.77278,3.10136
4.86541,2.98313,0.857534,2.58906
3.60418,3.79675,1.3874,3.38687
4.60339,1.26248,1.11531,2.95434
4.58641,3.28266,2.14957,2.7765
5.99774,4.30786,2.1773,2.8222
2.23022,3.9961,2.51846,1.85999
3.42687,3.41349,2.04018,2.63682
4.51794,4.10601,2.01276,2.8382
4.66609,5.05982,2.11737,2.05101
4.80141,3.71314,2.89823,2.0218
2.87696,5.2298,2.48823,2.32006
3.29199,5.85301,2.08057,2.88295
4.1298,5.4079,2.19182,1.73599
3.94728,5.29728,1.85795,2.63042
3.8424,3.5402,2.4765,2.08839
3.14931,2.59245,2.3664,2.26469
2.5293,3.43686,3.38611,0.932729
2.6205,3.78023,2.76,1.73999
4.51997,5.16047,2.88795,1.94394
3.69486,4.3661,2.64288,1.93099
6.47219,5.18331,1.63876,2.58437
3.74967,2.9666,1.63422,2.42347
4.06654,2.246,3.3078,1.49511
5.84979,3.74019,1.89687,2.52163
4.1104,5.36841,1.23966,3.37314
5.25486,4.20735,2.07499,2.40101
4.06686,4.03339,2.50102,2.02013
4.81971,4.09558,3.47307,1.49417
4.34747,3.17881,1.61437,2.93116
2.25159,4.36892,2.7233,1.75053
4.62393,4.42571,2.56798,2.28552
2.59773,6.08068,1.98225,2.87772
6.78573,3.15801,1.49968,2.81918
2.48203,3.442,2.86964,1.94729
2.90828,4.13107,1.46548,2.88421
3.56859,3.17532,2.34452,2.65353
3.70472,4.43316,1.55044,2.01184
3.64881,4.02557,1.63476,3.34825
2.60925,3.52332,1.10202,3.19603
2.80622,2.75623,1.8859,2.946
2.17409,4.29143,0.855034,3.49813
2.81493,5.20401,2.77189,1.63876
3.84434,4.7535,3.18303,1.30408
3.38265,3.55609,1.86795,1.93362
4.26669,3.23605,2.43371,1.24499
5.05384,4.05586,2.04528,2.78414
5.3967,4.80822,2.288,1.63502
5.32685,3.25034,3.07396,1.82164
4.886,3.29403,2.43542,2.50801
3.49487,4.34562,2.99949,1.80505
2.73156,4.17042,2.05075,2.43132
2.82995,4.6726,1.87956,2.73768
4.16173,3.49902,0.565124,4.17164
2.90692,2.82729,1.574,3.21271
3.13679,3.21728,1.87219,1.75196
4.57691,2.4047,2.64104,1.8312
5.43805,4.93715,1.17678,3.53093
1.66771,4.46885,2.06734,2.00302
3.9948,3.496,2.927,1.87177
2.11383,4.91027,2.00096,2.84944
4.44625,4.50877,2.67479,2.04573
4.95535,1.66649,1.37504,2.7275
3.32236,4.28263,0.227151,3.32282
4.8502,5.18751,1.70306,3.20048
4.47879,2.38073,2.03037,2.65771
3.93648,2.50347,1.8783,2.95825
1.83464,3.75155,1.75253,2.82426
3.37518,6.11379,2.37475,2.42918
4.26771,3.55819,2.77644,1.94131
3.11063,4.77718,2.66633,2.27568
4.7798,5.47884,2.28559,2.57428
4.45574,3.38239,2.98562,1.60826
4.53368,4.81233,4.56326,0.294739
2.21581,4.90212,2.70789,1.94306
3.76619,3.11333,3.46082,1.47898
2.29734,3.65261,1.61963,2.80622
4.28738,4.79698,1.8844,2.29503
3.52641,2.56302,2.59047,1.11518
5.38576,5.62793,1.36958,2.19383
3.73193,3.60332,1.55325,2.71124
4.04018,3.71328,2.5727,2.38804
4.81795,2.97274,2.39364,2.55324
3.26343,6.33307,1.21366,3.71632
4.41726,3.40305,1.20536,3.60563
4.97057,4.34517,2.9189,1.59465
4.498,2.40256,3.42006,1.55864
4.95507,4.48645,2.01627,2.97118
4.1297,3.72554,1.25091,3.4098
3.64784,3.27559,1.56419,3.37941
3.30274,3.20843,2.28596,1.48925
5.41337,3.38624,2.15514,1.61761
4.16404,4.55347,2.40247,2.46562
1.83515,4.97631,2.74429,1.96203
2.15718,3.25181,1.05014,3.22903
3.87797,6.08126,2.6093,2.10531
3.8116,2.69156,1.94556,2.72745
3.42241,4.78423,2.33906,2.25706
3.55938,3.72768,1.64016,3.11501
4.3297,3.36942,2.23269,2.40574
3.90061,3.11109,1.54311,3.21726
4.49694,4.55447,2.51233,2.32171
4.17179,3.97452,1.57873,3.29793
4.85874,3.96482,2.41764,1.96766
5.37736,3.37978,2.06907,1.42673
3.91405,3.70613,1.14604,3.20349
3.65252,2.5334,2.80347,1.33255
4.61757,5.31318,2.03224,2.89139
3.90148,5.65098,2.0327,2.77656
3.33455,2.46141,0.906466,3.82379
5.13829,2.37036,1.89246,2.92353
5.27929,3.68896,1.35115,3.24934
3.99692,2.64395,2.33648,1.8597
4.72614,3.57659,1.29462,3.01197
2.92822,5.66665,2.69662,2.09548
4.03567,4.62737,1.91856,2.25736
3.331,4.92576,1.43231,2.28582
3.75949,4.673,1.58456,2.91387
3.27423,2.89749,0.989021,3.41472
2.69689,3.40712,2.76265,2.17319
4.64328,3.69069,0.356748,4.43071
4.77355,1.87931,2.0161,2.0124
2.83737,4.0849,2.51836,2.47114
5.82354,5.47267,2.37748,2.50322
5.66649,4.64568,1.79542,2.77187
2.08193,3.75489,2.29724,2.3419
2.66502,4.21161,1.85893,3.13893
4.93229,5.17377,1.98282,2.49134
2.43978,3.99326,2.42073,2.39182
4.54634,5.33729,0.960422,1.80921
4.89526,3.59399,1.97944,1.66068
3.48694,3.799,2.25902,2.05513
4.62573,4.81292,1.0334,3.77678
4.13566,4.86781,1.42942,3.15276
2.71729,3.75778,2.19328,1.9765
4.55141,4.4673,1.45092,3.12878
3.9205,4.62799,2.13756,2.23062
2.88094,4.6765,1.72957,2.02344
5.07845,3.91984,0.891825,4.07337
3.44054,5.88687,2.74929,2.23262
4.22704,5.07084,2.15774,2.02253
4.61063,2.35442,1.21339,2.00336
3.05113,2.19218,2.99663,1.82802
5.51271,3.95045,1.69148,2.57765
3.52745,5.78236,1.56286,2.69567
4.43631,2.74936,1.62061,3.12724
4.87522,4.13865,2.3384,2.39211
2.81356,4.50921,1.96575,2.90026
4.78176,4.55105,3.90504,0.840685
3.74014,4.95028,1.54707,2.64672
2.52956,4.59564,1.40466,2.32989
4.60871,4.08407,1.24989,3.55967
3.74521,4.32216,2.10398,2.87392
5.10632,4.954,3.2333,1.65434
6.51856,4.35733,2.1385,2.3651
4.34434,2.36262,2.69473,1.8204
3.52285,3.80963,2.16074,2.74012
5.28723,3.24102,1.92836,2.98692
5.16646,3.62457,2.61307,1.89258
6.01192,5.33317,1.95484,2.65384
2.88688,3.24669,2.58236,2.1929
5.26621,5.28585,1.01015,2.53984
4.04651,2.68655,2.28905,2.06276
3.20599,3.78442,1.56042,2.99076
5.21105,4.26786,3.33209,1.25257
4.8322,4.04354,2.99465,1.81503
3.51326,3.9641,2.87774,1.89626
3.83695,4.45314,3.68255,0.462341
4.80142,4.72732,2.06535,2.43985
3.3584,4.07753,2.77901,1.36438
3.0778,4.99929,1.23251,3.13212
4.02097,4.88202,1.49147,2.92507
4.37303,4.16268,1.38112,2.07912
6.48884,3.78706,4.12773,0.724556
3.66804,3.87007,1.89749,2.59285
4.3454,2.13029,3.01016,1.71864
3.37163,3.64897,0.354721,3.51506
3.7164,5.4967,2.59805,1.74833
2.58814,4.63725,3.2838,0.916181
4.57728,4.08941,3.02878,1.64142
4.49204,4.38202,3.12198,1.68688
4.66632,3.91015,2.01388,2.05488
2.93815,3.41036,1.15859,2.12024
4.4604,2.89339,3.20792,1.59051
3.41435,5.42148,3.03673,1.91147
5.66113,3.19538,3.79214,0.933781
3.55148,3.76751,1.66939,1.72832
4.09401,3.63763,2.518,2.40994
3.35887,4.10281,1.52288,3.16755
3.67971,2.91031,2.6719,1.99523
4.28822,5.06531,1.47027,3.09185
4.31479,4.17575,2.58986,2.09638
3.04237,4.06012,2.42592,1.97734
4.33995,3.94343,2.40716,2.2524
4.85704,4.18272,2.1251,1.99106
4.11797,3.52873,2.72945,1.69929
5.34099,5.54184,3.95643,0.634989
5.90702,4.93757,2.88116,2.0159
3.5814,4.14777,2.10338,2.04379
4.62059,3.53811,1.53403,2.12528
4.35852,5.51285,1.54206,3.32887
3.08026,5.88545,1.03011,3.79257
4.52681,4.26031,3.38724,1.3867
2.40059,4.29741,2.61735,1.37058
3.85131,5.18572,2.22256,2.46547
3.31361,4.47769,2.54545,2.44537
2.97637,3.57927,2.89348,2.09039
1.90212,4.89311,2.56813,2.43021
3.45509,2.76863,2.1173,2.79339
3.50941,4.55494,2.40924,2.36635
3.43186,5.74333,1.97496,2.40036
2.69455,3.87993,2.84667,2.06705
3.60815,3.96018,3.30931,1.6735
3.63961,4.0389,1.95967,2.56123
6.12652,4.8256,1.99319,1.66225
5.32338,5.06332,2.69588,2.00229
5.07326,1.84881,2.57333,2.265
3.14419,3.37793,2.51284,2.31435
2.11069,3.2987,1.43155,3.52163
3.99735,3.17633,2.37949,1.82668
4.51523,5.05489,2.26742,1.27316
4.55664,4.41122,2.67859,2.25036
4.39851,1.36427,3.27317,0.93863
4.7922,3.85926,1.19141,3.13827
4.87329,4.086,2.06356,2.75765
6.11903,3.22208,2.70234,2.04829
6.55323,4.91027,2.30495,1.33267
3.28342,3.59498,2.25477,2.13441
2.84924,4.44397,2.52997,2.33918
1.71308,3.93151,3.36926,1.4643
4.4529,3.49428,2.75968,2.02188
2.99393,5.24405,2.38005,2.24396
3.95655,3.32726,2.94382,1.54015
3.31851,6.08506,1.549,2.33319
3.55385,2.58473,0.613515,3.97637
3.55106,6.08352,1.98657,2.8526
4.14248,5.09017,1.2619,3.34493
4.70121,5.59461,1.39667,3.34532
4.95759,4.31766,1.67452,3.15434
5.0559,4.14292,2.75844,2.00246
2.54177,5.1947,2.05152,2.4466
3.23139,6.00177,2.11472,1.14581
4.65345,3.43167,2.37631,2.40177
3.27298,3.1584,2.22247,1.52324
4.53367,4.68668,2.3425,2.38455
3.53916,5.39513,4.17822,0.31785
4.59351,4.52095,2.61146,2.2416
5.19106,4.59785,1.82259,2.99847
3.34086,5.50876,1.41485,2.24254
2.43173,4.81421,2.80801,1.94911
3.78527,5.01513,1.87925,2.85156
5.09717,7.31867,2.19353,2.80572
3.72682,5.28514,3.01607,1.32612
6.15318,2.53375,2.80531,1.45532
2.66952,2.35965,1.40093,1.19228
4.58969,3.35117,1.95383,2.02586
3.22752,2.74642,2.15796,1.72686
4.23191,4.16155,3.47981,0.595292
5.4397,4.75289,2.08747,2.34912
3.55534,3.60829,2.95652,1.74709
4.56998,4.65247,2.93131,1.32017
2.589,4.08639,2.83763,1.95621
4.19067,2.32263,3.79864,1.17388
3.32263,4.17001,2.9916,1.63421
5.1251,3.76469,2.37134,2.24082
4.58137,3.4539,2.18623,2.6643
2.76664,4.08553,2.80448,2.15711
3.08251,3.76785,2.07329,2.76923
2.73714,4.57526,1.57284,3.36411
3.47137,5.54901,1.20357,3.10245
1.8926,4.07924,2.75871,1.91439
4.19776,4.81362,2.11623,1.44714
4.27959,5.26177,2.43762,1.64597
3.83023,5.12276,1.64473,3.33446
2.90334,4.54515,1.75768,2.79922
4.7143,5.3188,1.93596,3.04427
5.21785,3.49057,1.38054,2.82162
2.84748,2.8391,3.17223,1.57705
4.63245,4.30583,2.27736,2.45691
4.18579,3.59335,1.761,2.44984
3.83663,3.46268,1.32186,3.57385
3.90857,4.68769,1.99379,1.74358
2.55141,4.3574,1.56941,0.941468
4.38924,4.04351,1.25192,2.2097
4.55354,6.01371,2.83529,2.11138
4.6545,2.02905,1.73527,3.14581
3.76624,3.53169,1.54006,2.9175
5.54554,5.21335,2.06941,2.87925
3.90643,4.10975,2.81507,2.0823
3.63095,4.54832,3.04934,1.69709
2.63542,3.80778,2.0951,2.5462
5.22078,3.62645,0.195613,4.74467
2.60313,4.37699,2.15594,1.44766
4.19317,4.2481,3.10961,1.84858
3.83145,4.05918,2.17319,2.65977
3.63487,3.47378,2.11929,2.84013
3.86344,5.21658,3.45779,1.00027
2.09629,3.60852,1.36568,3.24507
4.27334,3.2899,2.49665,2.15787
2.93982,4.49345,2.81011,1.25004
4.09911,3.13314,1.32056,3.30039
5.13701,3.55257,2.39112,2.3155
4.49911,5.15034,2.24631,1.81322
3.2024,5.13411,2.95437,1.49581
2.24428,3.56098,2.15613,2.12445
4.31188,2.41894,2.61726,2.2438
3.06589,2.41912,1.14056,3.54843
4.16706,4.08853,1.96883,3.02704
4.38599,2.88544,1.87386,2.80283
3.38736,5.52946,2.89419,1.92906
4.61433,4.11204,2.74685,1.3464
2.35384,5.21101,2.19365,2.62417
4.55921,2.57045,3.74909,0.959468
3.21064,4.87316,1.6957,2.11648
3.53335,4.60009,3.39505,1.45299
1.87352,3.82295,2.76201,1.67185
3.23613,4.41967,2.13454,2.44431
3.4421,4.66534,2.83274,1.62797
4.51178,4.65893,1.54131,3.38446
4.78382,6.09663,2.58643,1.20506
4.3392,5.22944,2.89751,2.09928
4.27217,1.27449,2.70912,1.70706
7.01979,3.76644,3.33251,1.4018
3.06905,4.94554,2.53161,1.2709
4.02166,4.23597,1.371,2.69744
2.96018,3.14446,2.51909,1.29629
5.00657,4.13045,1.61132,2.16426
3.69862,3.95775,0.275158,4.39269
4.53206,2.9942,2.59805,1.786
2.84144,4.28129,1.81903,2.24048
3.10162,3.07293,3.25327,1.71899
4.13966,4.00176,2.12868,2.1909
5.74738,4.64191,1.6109,2.0135
4.37356,3.6769,3.1169,1.40641
5.2377,5.35524,0.922112,3.4274
4.86317,4.32124,2.04165,2.38466
5.57228,4.39591,0.855973,2.58877
3.46658,4.666,1.05105,1.81978
3.97317,5.83294,1.4152,3.10553
4.29923,3.92455,3.44252,1.30129
3.74768,3.76928,2.73434,2.11422
4.83534,6.93082,3.01762,1.12548
3.37503,2.61622,2.16146,2.7848
3.45634,4.40256,0.914339,3.77361
3.6535,2.96275,3.08702,1.2868
4.45,3.43096,2.02414,2.4235
2.97215,4.12472,2.00074,2.80453
4.77592,4.56268,2.74037,2.23575
3.46813,4.25579,2.25851,1.00886
4.87132,4.95918,4.70001,0.18316
4.03483,3.89082,2.82868,1.94441
2.07377,4.37221,1.81404,2.72086
3.06733,4.4773,2.85808,2.03027
6.12463,5.0498,1.51568,3.13599
4.04977,3.07423,0.402283,3.90201
3.66571,4.41857,2.99764,1.3917
5.3685,3.98833,1.00855,3.73345
4.40296,4.95627,2.49651,2.23337
5.58618,6.36573,1.40177,3.24935
1.514,4.48459,1.51366,3.18974
2.85738,3.74508,2.33753,1.53405
5.11498,4.61979,1.01119,3.41772
4.31609,5.02062,1.32829,3.14454
3.56645,4.07674,3.54063,1.37878
1.96133,3.40117,0.72178,3.52765
3.42883,3.89953,0.946383,3.26844
4.30982,4.51738,1.64282,3.07365
3.24711,6.31849,1.74963,1.73467
3.30529,4.61663,3.05361,1.33832
2.31172,4.77657,2.23376,2.20371
3.90154,2.93037,2.29829,2.16
4.39608,5.65279,3.18877,1.50847
4.66863,2.21665,3.28929,1.50508
3.46484,2.74448,2.7413,1.93588
2.29157,3.12182,2.34514,2.6071
3.73893,5.431,2.15642,2.65304
2.7988,3.28581,2.56862,2.02289
4.79162,5.20949,2.46781,1.36759
2.287,4.18114,2.20172,2.32525
2.19452,3.39712,2.50122,2.10422
2.7134,4.87358,1.42694,3.09233
3.86936,4.64979,2.84482,1.79388
4.36865,4.37577,1.58236,2.63422
5.47067,2.4837,1.34686,3.51323
4.21753,2.75577,2.26103,1.70579
4.2456,4.92023,2.65761,0.970574
2.11796,6.19919,2.06298,2.41109
3.56066,5.05473,2.34007,0.852574
3.60845,3.90912,1.21709,2.91582
