TP X VALUE, TP Y VALUE, FN X VALUE, FN Y VALUE
-0.991465,-5.95301,2.40204,1.69428
3.89493,7.0987,-1.6615,-0.961398
5.11827,8.1409,-1.48493,1.09185
13.1301,15.5614,1.69673,-0.519856
-1.10711,5.62958,1.46448,1.45024
1.2467,-3.20963,-2.10898,0.137281
3.50524,15.8952,-0.956289,-2.32929
6.7923,7.47021,-1.10041,-0.044199
-0.116021,8.07607,1.11219,-0.519696
-4.66135,13.278,-0.15009,2.50728
7.45022,11.0144,2.5265,-1.08253
6.35314,10.4866,1.08989,-0.0657945
3.17452,5.90267,0.960735,-2.10312
5.69224,31.9745,0.925343,0.193668
5.01738,3.24993,0.227612,-1.57991
1.13466,17.9914,-4.94639,1.43203
3.85116,11.154,-3.92963,1.90533
2.416,7.25636,-0.163366,3.31512
-2.00981,4.73888,-2.95015,-3.69005
3.8215,8.4646,2.02555,-1.11471
1.96739,-4.34256,0.679799,-3.18549
3.52874,17.1266,0.630424,2.29593
2.65752,18.2783,0.470861,0.536083
3.52321,-12.0571,-2.99322,-0.755197
3.14526,-1.09104,0.451931,1.90017
3.86645,4.45743,-0.0867438,-0.0158491
2.86069,11.1649,0.110254,-1.63751
5.40681,-4.51655,0.298239,1.21131
2.40077,-2.71562,1.19839,1.38668
7.6051,0.930672,0.820207,0.101751
-0.368875,17.4694,-1.15981,-0.543214
5.55947,-4.15878,2.48844,1.3045
9.82716,-3.62358,1.78992,1.24083
8.64246,10.0885,2.0737,-0.586576
3.62497,10.0332,-2.87565,1.72402
6.03084,10.6814,-0.35209,0.767926
7.01848,5.79168,-1.11397,-0.608249
-3.2526,15.9245,-2.37248,1.91226
0.0943677,11.8925,0.737444,2.7933
5.1327,-9.4723,-2.62962,-3.44436
3.58917,12.1244,-1.47988,3.03618
1.42706,5.22816,-2.44068,-0.346167
4.16361,-1.35244,2.24005,1.51112
14.2203,11.7793,0.179774,-1.07924
6.48107,-4.49669,0.0573897,-1.81527
0.139378,9.43782,-3.89002,1.01314
-1.22378,-10.758,-0.94426,-0.632837
9.47897,8.08373,-2.78855,3.6447
8.25729,-1.29233,0.120205,2.57825
9.7861,-13.367,0.461925,-1.03792
1.60774,9.65508,-2.05191,2.94597
8.06175,-6.69073,0.15868,2.51395
11.8923,1.45289,-5.47785,-1.7801
7.50649,-6.01844,-0.984768,1.41784
5.51839,-2.06784,-3.08353,1.19804
0.690295,18.7643,1.9578,1.41937
9.52414,9.43143,-1.09875,1.74576
1.15728,-15.379,2.12911,1.64276
2.62392,14.8705,-1.62264,3.3346
0.253496,4.21169,-4.16059,2.40752
1.0977,3.58789,1.1087,-0.00182199
-0.0189772,5.32854,2.55929,1.1776
1.12036,3.9986,2.48228,1.2367
6.86031,3.94068,-4.18149,-1.28993
-5.53687,-3.24885,1.59134,1.64526
5.26405,0.685782,0.0437078,3.18534
3.32094,7.05107,0.270641,-0.77242
11.1571,4.89446,2.51089,-0.465777
4.3158,7.48318,0.425828,3.2765
5.56813,-1.85918,0.459239,1.00451
0.212492,13.9475,0.110794,-0.281684
6.76267,17.5757,-1.76203,-3.42383
1.90212,-9.54162,-3.05325,0.236971
7.17509,-5.29394,1.03517,1.60125
4.4539,2.67778,-3.53036,-1.99308
0.502717,4.696,0.929015,3.08682
-2.99078,7.35443,0.373053,3.06049
3.43458,4.99573,-1.76152,-1.42567
5.10976,-8.99285,-3.77872,0.819477
3.59443,9.28357,1.52659,-0.0660467
8.3768,1.36112,-3.11127,0.492688
4.8195,-6.06717,-0.221563,2.0547
6.22418,-0.618878,-3.19359,2.63478
7.15049,5.22871,-0.355013,-0.554728
4.17355,9.98979,2.20939,0.0712953
5.0575,-3.60323,0.350899,-2.29529
5.174,-4.54805,1.0062,2.98648
11.4609,2.55021,1.38848,1.65974
15.6131,-1.41876,1.16448,2.27771
8.95884,-6.1049,0.695142,1.91381
0.12239,-5.65943,-1.8719,2.6442
8.22805,-7.36408,0.67356,3.00865
2.74172,-7.53345,-1.71648,0.660143
6.43975,-11.7761,-2.70192,-0.598719
1.61657,3.74888,-0.703334,1.82675
6.23822,2.59203,-2.28288,-3.20321
4.8128,5.72269,2.45682,-0.20083
3.08848,0.710867,-5.75601,-0.571892
2.48535,8.29223,-1.24239,-0.526291
0.392375,10.328,0.56037,2.75667
2.14579,11.4099,-0.548779,3.3804
1.60164,-3.29866,1.45606,2.69388
2.91497,1.06507,1.36495,2.0896
-0.257526,17.4563,-3.65172,3.33484
8.6292,-11.1986,-2.43721,-0.271651
7.64283,-11.6164,1.36681,-2.4772
4.42909,8.59248,-3.6246,-0.976957
6.91979,4.40129,-0.511341,-1.77773
2.3563,7.3625,0.138426,1.90464
3.00226,1.20347,-0.955919,-0.322068
3.35761,7.62949,-1.96022,-1.5041
4.4641,-0.463523,0.371068,2.63889
3.07602,0.109179,1.23339,1.91058
2.9578,6.87977,0.726395,1.76312
2.67757,10.1846,-3.6811,-2.88308
10.5642,20.4458,0.550169,-0.763996
2.74229,16.9051,1.01935,-1.38761
1.03539,-5.86748,-1.04061,-1.95206
4.87483,-2.92128,2.63021,-0.875706
-3.13139,7.78099,-0.741424,3.55962
-3.25448,4.19453,0.225977,0.165295
5.52022,5.96997,-0.46802,-2.04608
3.10783,15.1748,-3.77354,0.372657
-7.9596,7.99758,-1.61878,3.6351
-4.75769,-10.2664,0.635638,1.27099
4.69536,11.8529,0.118928,0.452808
14.5645,6.64734,-2.04446,-2.58203
5.1982,12.4131,-0.938091,-1.52982
2.71972,1.46557,1.16698,1.9587
0.494074,4.97136,-2.95219,-2.7951
10.5884,0.918394,0.00398326,2.24068
3.2523,-6.60486,0.910162,-2.90591
-0.435445,6.20409,0.621835,1.91473
-1.13183,-8.12035,-0.600052,-2.96062
5.17573,-2.28005,0.248647,0.355046
8.22858,13.4278,-0.438247,-3.37092
10.4908,-5.87882,-1.89082,3.04554
6.80575,-1.80213,-2.52735,3.19717
2.42097,-3.769,-0.329315,-2.2484
-0.687463,6.41542,1.73303,-0.206506
3.23016,0.116625,-1.40524,-1.583
8.11509,-1.4242,-0.466754,2.48917
1.97116,15.6466,-4.21309,-2.28266
-4.80408,6.50425,1.28248,-0.910203
9.68139,-3.47572,0.624087,1.29561
0.228607,4.76253,0.644356,2.62288
6.69436,8.90338,0.231989,-0.364352
5.40582,11.2067,1.75213,-2.38022
5.27285,-6.37367,0.404813,-1.91747
3.70087,11.158,-2.25821,0.0564897
2.41755,15.327,-1.32318,-1.67724
0.175263,7.11579,2.51674,1.25767
4.33989,2.36451,1.47068,-0.122128
3.49027,9.09839,0.290007,-2.8922
5.10733,4.04265,-0.244762,-1.04045
-2.08724,9.36073,-0.933141,1.44277
4.15361,1.97002,1.23593,1.14214
7.1385,10.2105,-0.0602479,1.36199
-5.31935,20.8225,1.36145,-1.88627
1.52421,9.99848,-0.924812,-2.23747
12.6075,7.41661,-4.95574,-0.381761
11.9781,27.3027,-2.21095,1.45063
6.35442,16.0416,1.51861,0.392821
0.0265021,9.50615,-2.78626,1.52285
2.70258,-2.0527,-0.753353,-0.408829
0.608547,3.92938,-3.99968,0.461557
-0.541492,-8.29544,-2.59244,-3.37566
6.48153,-9.75358,-1.17019,-1.7527
-5.6712,7.47269,-1.82231,3.38075
2.45393,6.90516,1.63876,1.80946
2.68484,1.25703,-2.58216,1.60088
6.37444,5.01928,1.97959,-1.15449
-1.01352,16.2259,1.65152,0.0071187
11.2604,2.62977,1.22523,-2.54458
0.844674,20.4337,-2.63314,2.65438
3.08079,24.5551,-0.462224,-2.43433
5.04236,-0.256784,1.67218,2.14823
7.34003,10.8744,0.24631,-0.34335
5.21696,2.63226,1.22847,2.14185
3.258,-0.925154,-0.283281,-1.81301
8.3525,-2.16606,1.71872,-0.359166
9.14018,4.9649,-2.46887,-0.62106
4.67602,-8.42684,2.04187,-1.43753
0.370075,11.5524,-0.337531,-0.152385
-1.65013,-4.48955,-2.98004,3.62843
8.0256,-3.74369,0.515032,-0.107482
10.1045,6.14204,-1.74587,2.75696
11.1014,13.7083,-2.01054,-2.34301
5.99862,-5.52553,0.409407,-0.230371
0.10437,-4.96785,-2.40583,1.42554
-0.0340686,4.27999,-0.119813,-1.59986
-0.236585,3.94968,-1.12057,-3.25376
5.57924,14.7184,-4.59617,-2.2422
5.17707,-10.3722,-3.8625,0.503297
5.89216,3.65138,0.161006,0.183151
4.92351,5.25136,2.09115,0.615622
6.1743,12.2402,1.24435,-1.38439
9.78922,-3.41087,-5.25733,1.20605
6.75514,-8.26121,-1.9083,0.405426
3.18871,13.6059,1.16233,1.41067
7.71204,2.14435,-1.64181,-0.169089
6.00313,-11.2914,-4.94655,1.32486
11.4057,12.0663,-1.43994,-1.75387
3.0023,-14.5992,-1.69002,-2.83286
8.15732,24.2699,2.28381,-0.947531
6.73441,-10.6576,0.948772,1.06703
3.1167,2.5771,0.0699959,-2.36896
5.2304,-7.08017,-1.1128,-2.43723
3.20749,8.69746,2.26821,-0.15123
2.22744,8.12786,2.70523,0.742107
1.40301,-3.02263,-2.23059,-1.95229
0.966878,8.87894,-2.15565,0.0839019
3.48734,19.2226,0.676647,2.56375
6.19142,2.53211,-0.356288,-3.32299
-1.55376,5.7956,-2.08273,-1.30078
9.71336,-7.05674,1.7877,2.22319
-7.30979,11.6662,0.467458,-0.658016
1.75722,8.77595,-3.6635,0.169209
-0.346243,15.7732,-1.88273,0.525695
2.26862,11.4586,2.07148,-0.309181
2.70653,4.68581,1.57141,0.871232
2.29202,-2.42832,1.25135,1.74258
6.33476,-3.86798,2.56955,0.521667
4.47475,8.37951,1.17588,0.872704
3.08967,13.3124,-2.96067,3.62012
1.54061,-2.90617,2.15707,-1.62567
5.91881,-3.3789,2.35754,-1.05949
9.8481,5.8994,-0.866185,-0.514329
1.48814,11.2484,-2.1319,-0.33704
2.72534,3.66593,0.824991,-0.49243
4.8864,2.77697,-0.06109,-2.25759
8.47956,-16.8596,2.83304,0.152243
3.22585,2.9442,-4.93449,-1.07892
1.89319,12.4893,0.653836,-1.28932
5.29326,21.1639,0.648303,1.9547
4.90045,6.38562,0.315238,2.38345
8.88309,3.75718,2.22121,0.0105062
-0.772035,-8.73283,1.21161,-1.91194
3.6349,7.57933,1.43877,-0.423392
4.485,-0.157765,2.07385,-1.18926
8.53038,-12.8071,-5.7658,-1.80942
5.44177,-4.87552,0.287206,0.0231578
0.273427,3.55778,0.223751,-0.219963
-1.02535,13.3204,1.43919,-2.72617
-0.188892,16.7749,-1.73399,1.50792
2.55325,18.5838,-0.572497,0.885157
1.00773,6.56105,2.83124,0.025959
5.25119,11.7961,1.06411,1.73697
6.70108,8.98177,1.78036,1.88925
-5.63938,2.80758,-1.45618,3.36104
8.07572,-7.20992,-0.102494,3.53733
-2.9453,4.69123,2.1971,0.150886
7.79083,12.4832,-1.29564,-3.79112
2.12962,12.6305,1.59693,-1.64912
4.80824,13.4488,2.41408,0.212538
5.21103,3.16484,1.41195,2.13491
6.22886,13.018,0.0849266,-0.740247
2.19769,-4.57179,0.585162,2.66219
9.24927,2.90838,0.837545,3.13489
6.52168,-11.2537,-3.29625,2.34623
10.2952,1.98104,0.653544,-1.4319
2.91653,19.9912,-0.682329,-1.28634
5.91268,5.40463,-1.67719,-2.14843
0.922926,11.1353,1.49077,2.02452
-0.862892,6.55203,0.707575,1.9918
4.20157,4.64648,-3.19012,2.93623
2.25573,6.88534,-4.67547,-3.0081
14.0464,3.45599,-0.974624,-2.79292
4.59648,12.1858,-1.71461,-2.37713
2.08437,10.1476,-0.360081,-2.26895
3.94844,2.857,-0.00381899,0.421488
4.26476,2.79583,-0.550738,-0.188462
1.44253,14.2212,-1.39135,-0.249363
6.64798,3.66901,-0.626158,2.99569
1.44199,5.31699,-1.45164,-3.35378
3.85096,1.55162,-0.603758,0.548769
-4.91704,4.65954,-0.450582,1.49279
4.59697,8.24686,-3.6275,-2.20844
-5.07435,9.58659,-1.42613,-1.53868
5.02782,-4.50222,-0.83723,2.51159
3.0815,5.57737,-1.52182,-0.0826211
0.302549,10.3215,-3.31377,3.3589
8.98947,22.2121,2.70816,-0.313811
7.10547,-2.54869,1.67622,-1.68952
1.66845,11.6767,-1.241,1.66707
5.49358,-1.0826,0.35692,-0.344536
1.09729,4.52596,1.06821,1.92374
9.68621,-3.52453,0.373785,-1.67103
4.47196,9.52483,1.95364,2.13611
4.57077,-6.13001,-1.79542,0.726737
-5.70282,4.73692,1.54865,-2.6367
2.80574,19.68,0.865925,-1.23688
9.05056,3.87737,2.4888,0.952826
2.58705,-4.91552,-3.185,3.52477
1.39134,14.4377,0.786251,1.11907
10.5399,2.69131,0.674414,-2.34822
8.52092,1.97572,-5.86224,0.603055
1.14951,12.5966,0.687909,-3.00491
4.2752,11.0911,1.09861,-1.15699
3.83358,15.097,-0.589128,3.39015
5.45812,-6.18003,1.63474,2.14002
-1.19744,-15.8106,-1.06631,3.43082
1.21977,8.02486,2.31358,0.718915
3.62817,6.43188,0.136692,-2.38427
4.88921,-0.0616817,0.244869,2.6918
6.29387,11.6361,-0.405338,0.621629
0.949281,7.74855,1.43471,0.557795
11.9518,19.2333,0.344568,0.221701
3.37085,12.8184,0.484696,2.88274
3.37667,11.185,-1.35003,-2.17209
4.63163,16.4475,0.47636,0.755082
6.14265,12.4023,0.7804,2.01695
3.03379,-3.39254,1.20327,-1.05777
1.06136,-8.20407,2.07595,1.10334
-0.374118,5.4124,1.60739,1.81198
8.72254,2.77758,-2.44705,1.09749
4.7266,4.95554,0.672426,-2.22216
2.61794,13.1085,-1.49292,2.51324
9.55345,0.521597,-2.3117,1.39644
9.86788,2.22585,-1.58328,-0.780772
1.75081,11.2721,-0.834277,2.87439
14.7887,4.64671,0.512583,2.22907
8.88758,-4.55776,-0.677804,3.45142
6.63462,0.398023,-0.789712,1.1732
7.65315,-3.77892,1.95711,0.25412
5.21579,1.82675,-1.78036,-1.24906
3.53873,13.3111,0.0227561,0.924089
2.06602,15.1039,-1.84068,3.31781
4.38524,1.49248,-0.985532,1.4203
11.2511,7.67674,0.811449,0.019711
2.60909,12.2673,-1.86928,0.647748
7.26938,6.61774,-1.969,3.03275
5.53004,10.6815,1.60293,2.62835
-2.24809,-5.65853,-1.87233,2.41556
5.46775,-1.33313,-1.27264,-2.96516
9.28133,-9.12889,1.43356,-2.1287
2.61477,21.1908,-5.49089,1.30729
6.59241,-7.19298,2.17953,1.51421
-0.260967,11.694,-0.22716,3.03061
1.37975,9.78186,-1.52219,-3.60101
5.89949,15.6329,2.39289,-1.66567
6.79862,2.07418,1.94411,0.877569
5.98419,-1.9333,1.98202,-2.13794
10.7406,-3.52806,0.474429,1.29263
3.78207,2.08821,2.47974,0.121748
0.0389295,9.09644,1.41721,-2.39045
