TP X VALUE, TP Y VALUE, FN X VALUE, FN Y VALUE
1.56454,4.05592,2.44638,2.93437
0.00821781,2.51813,0.862814,1.6671
0.293378,2.25775,-0.538077,2.73064
1.26377,3.31546,0.0208873,2.00837
1.27455,4.91779,2.34173,2.18626
1.22934,4.67153,1.20055,0.0702004
0.624841,4.49913,0.000491917,3.19376
0.189877,4.32735,-0.269243,3.76207
1.87306,3.75299,-0.459489,3.0248
1.38141,4.63018,1.46268,1.17361
-0.981846,5.2179,-0.0560814,3.01579
2.60689,4.6095,1.48268,2.22204
0.44168,2.47043,-0.977487,1.37368
1.14707,4.95535,1.24725,2.15227
1.47239,2.9063,0.361751,2.39559
-0.311649,4.23859,0.799237,1.34529
2.05611,4.97618,0.693947,3.14007
1.31694,4.43178,1.90161,0.627748
1.7294,5.35608,1.46512,2.64138
0.158965,3.29554,1.55794,2.02322
1.16275,4.44025,-0.728173,1.20903
0.0228795,3.4688,0.540263,2.15977
-0.610222,3.86992,0.659502,1.45047
1.33663,3.78294,1.58006,2.32112
0.0702043,3.40533,0.691515,3.42059
-0.0516369,4.59045,2.10028,1.89651
2.25395,3.90451,1.14044,2.44302
1.59103,4.39028,1.63975,3.54653
2.66583,4.06234,1.23003,1.5851
3.40216,3.38251,0.665672,2.84047
0.900071,3.41548,1.58858,1.07647
0.330659,3.29152,1.42491,1.87089
0.609271,3.34051,-0.0361592,3.26883
1.83923,5.85649,2.45415,2.71434
0.650025,2.697,2.22076,2.33762
0.984255,2.41373,0.295451,2.81549
1.88209,3.95824,0.57795,2.09874
-0.522687,4.31201,1.92261,1.41268
1.29887,2.46784,0.44401,2.70114
1.60544,5.23026,1.09232,1.15397
0.180833,4.85945,0.258725,2.11375
1.41982,3.3557,0.937816,2.52876
1.26368,4.30446,-0.0568286,2.54013
-0.438601,3.22624,0.134029,2.13153
1.26893,3.93518,0.492373,2.87227
-0.0780053,3.69363,1.84454,2.65455
0.512293,3.14439,0.238503,3.35252
2.53108,4.58163,-0.0845695,1.08001
0.0837268,4.48446,1.25586,3.22667
2.74657,5.16954,2.30722,2.07766
-0.568278,5.02674,0.18916,2.69523
-0.0630795,3.73186,1.38683,2.08285
-1.88035,5.41178,1.34801,2.73852
-0.112407,4.08959,1.89864,2.37503
1.99659,2.90092,0.917661,2.73441
0.678077,3.77735,0.518344,2.34002
0.513724,5.53959,0.847967,2.98114
1.44197,4.22036,1.67879,2.23179
1.16892,3.8146,0.549739,2.53179
2.66491,5.28894,2.25435,1.3963
2.29531,2.81478,1.1832,2.88986
2.29277,4.80295,-0.209376,2.57415
1.08159,2.84985,-0.163457,2.99276
1.71519,4.8441,2.00373,3.2632
1.48197,3.83681,1.51566,3.00919
-0.759944,5.59255,0.571458,2.4172
0.170355,5.35001,-0.9625,2.87311
-0.175614,4.20195,3.42882,1.24098
0.416964,4.65395,1.4339,1.74201
0.361502,2.63807,0.79348,1.77518
-0.711604,4.09666,1.2676,2.52605
2.26667,4.83245,0.148847,2.73616
2.22994,3.94894,1.59023,1.75245
-0.58843,3.95835,-0.756049,1.33843
0.162879,4.9607,-0.574819,3.02265
0.584878,5.2881,0.589614,-0.147042
1.63808,4.04644,1.73107,3.22017
0.855115,5.06877,1.6594,2.08873
0.732332,3.7848,2.93371,1.14159
1.59219,3.89231,2.6442,3.09286
0.58946,3.52873,1.00216,3.12832
1.7003,3.6405,1.54701,1.17088
-0.407824,5.16752,-0.506712,1.87947
0.0447797,4.33389,0.209908,2.40275
0.810777,4.99335,-0.526104,1.36958
-1.12674,3.15032,-0.384785,4.10643
-0.176553,4.63274,2.14605,2.7733
1.14687,2.87268,3.00634,2.81053
1.55272,5.77807,0.747693,2.80934
-0.600778,4.63449,0.695378,2.9722
1.73349,3.07825,-0.901791,1.39757
1.7832,4.74187,2.61527,1.59996
1.16783,0.575012,1.50836,2.65865
0.87402,3.22283,1.15409,1.07725
1.06266,3.56657,1.10681,2.40934
1.09625,5.72631,1.19508,0.154592
0.914632,3.44261,1.21893,1.19777
-0.0105648,2.76482,-0.424933,2.36418
2.75754,2.56095,1.26214,3.155
1.49837,7.87025,0.981706,2.60868
2.35382,3.06234,2.27178,1.24168
1.76088,4.29401,1.70469,2.14628
3.17667,4.90721,1.19989,3.09792
1.58807,3.16603,-0.279768,2.16699
0.887909,4.36474,1.38382,2.21553
0.496708,3.54312,1.4164,2.29882
0.0490968,4.28036,0.549018,1.54582
1.72967,4.38918,2.2871,1.40204
2.03136,3.53048,1.68571,3.33934
0.533592,2.81806,-0.136095,2.75547
1.34958,2.48648,0.622259,1.79941
0.723685,4.46464,1.09441,1.697
1.7866,3.12687,1.36453,3.0811
0.841294,4.83884,1.60341,3.01442
0.77865,3.39672,-0.193334,2.81255
1.07442,5.46618,2.07267,2.08411
2.68016,3.35849,0.836092,2.02409
-1.45016,4.15293,1.00019,2.81095
1.70787,3.86661,1.20108,2.93131
-0.0208528,3.70593,1.11998,2.58906
-0.871557,3.02719,0.522786,2.95434
1.69554,3.72498,2.06027,1.85999
0.326129,4.56641,1.3201,2.63682
2.08495,3.49986,-0.0766281,2.05101
0.786745,4.26002,1.39063,1.73599
1.09702,5.74545,1.48261,2.63042
-0.010816,3.18085,2.10634,2.08839
1.5132,4.77539,0.956781,2.26469
0.352736,5.49025,0.716053,0.932729
0.979457,3.56637,0.998799,1.73999
1.01074,4.34597,0.511117,1.93099
1.72615,5.35258,1.72722,2.58437
1.89832,4.23107,0.119568,2.42347
1.89024,4.65245,1.40038,2.52163
-0.386394,4.06607,0.0401179,3.37314
0.746335,4.67933,0.52551,2.40101
1.94794,4.60573,1.57086,2.02013
1.98961,3.71233,1.03551,2.93116
-0.0235623,4.62735,0.8364,1.75053
1.47441,3.62787,-0.397594,2.81918
1.76185,4.05094,0.462007,2.88421
2.19288,3.91367,1.9339,2.01184
1.0606,5.88136,0.885494,3.19603
0.439833,5.12954,0.338103,3.49813
0.519493,5.63754,-0.00834882,1.63876
0.57514,2.31235,-0.13359,1.30408
1.23638,4.72602,2.07428,1.93362
-1.28806,3.81508,0.729134,1.24499
2.23927,3.96433,-0.502818,1.63502
1.06927,2.67159,0.494078,2.43132
1.42541,3.24871,-0.465044,2.73768
0.209871,3.16462,-1.04536,4.17164
1.72592,2.62297,3.08756,1.75196
-0.704546,3.64022,0.235477,1.8312
0.0643526,3.63527,2.58101,3.53093
-0.345151,4.17932,1.15508,2.00302
0.418197,3.28245,-0.0433389,2.04573
0.581726,4.57872,1.06173,2.7275
0.0787018,2.10987,0.0305038,3.32282
0.847381,2.41995,0.929957,2.65771
0.395054,4.06626,0.610958,2.82426
1.50811,4.39907,2.90991,1.94131
1.78779,3.92426,0.209423,1.60826
1.19088,4.33006,0.944559,1.94306
0.890642,5.11281,1.17197,2.80622
0.475504,4.61769,0.917483,2.29503
2.01193,3.52636,-0.150656,1.11518
0.998875,5.34927,1.09651,2.19383
0.652443,3.1018,2.05343,2.71124
1.39906,4.04047,1.70186,1.59465
0.476158,4.45783,1.57718,3.4098
-0.554083,4.54147,1.1262,1.48925
1.37142,5.37696,1.30555,1.61761
1.18576,4.95088,0.592419,1.96203
2.95023,4.03507,1.70364,3.22903
1.64655,3.71931,-1.55767,2.10531
3.50725,2.76619,0.920756,2.72745
0.782007,4.14521,0.965849,2.25706
1.08183,3.96256,0.616374,2.40574
-0.989174,2.13552,1.2482,1.96766
0.529799,3.04511,2.36413,1.42673
1.29294,4.54262,1.83321,3.20349
1.91236,4.70064,1.2314,1.33255
0.875605,3.59074,2.46125,3.82379
2.0893,6.28132,0.433334,3.24934
1.35958,5.39005,0.967134,1.8597
1.37235,3.73976,2.2217,3.01197
0.924969,2.24229,0.387933,2.25736
1.38186,3.3361,0.906529,2.28582
0.871977,3.60063,0.942547,2.91387
0.011965,3.28955,-0.845294,3.41472
2.16998,3.79573,1.38728,2.0124
0.546127,2.72422,1.49977,2.77187
1.27578,5.57828,3.15498,2.3419
0.833621,4.97832,1.64325,2.49134
2.0343,5.33633,0.820164,1.80921
2.64223,3.20847,0.391644,1.66068
0.582443,4.5005,-0.507121,2.05513
0.237323,2.35468,1.73864,3.15276
-0.160002,3.70783,2.02287,1.9765
1.35323,3.35112,0.518005,3.12878
-1.15425,3.04057,0.830478,2.23062
1.48436,4.99866,2.86776,2.02344
0.786025,4.64619,0.914652,2.02253
-0.552756,4.55294,-0.216197,2.00336
1.85971,3.5003,0.66459,2.57765
1.42822,3.80421,1.22121,2.69567
0.473787,3.34003,0.588581,3.12724
1.5372,3.97664,4.20894,2.39211
0.175877,4.0806,2.35828,0.840685
1.50433,3.91403,0.688061,2.64672
0.588257,4.5606,0.991767,2.32989
1.44372,2.22373,0.647628,2.3651
1.47439,2.48118,-0.67101,1.8204
0.465996,3.55706,-0.12751,1.89258
-0.35597,4.17704,1.45656,2.65384
-0.000223875,2.16081,1.28673,2.53984
1.21166,2.93411,0.298616,2.06276
1.64121,5.82682,1.36134,2.99076
1.01205,3.60545,3.4135,1.25257
0.414614,6.25385,-0.465008,0.462341
0.767103,2.9789,1.67264,2.43985
0.448266,4.12068,1.02475,1.36438
0.77641,2.2735,1.40554,3.13212
0.892063,3.64032,1.3865,2.92507
1.31229,4.0494,2.9112,2.07912
-0.0103706,2.04848,0.907791,2.59285
0.528949,3.64482,0.538414,1.71864
0.46598,3.57855,1.22111,3.51506
0.743307,4.39899,2.82163,1.74833
-1.20565,3.82278,-0.34986,0.916181
-0.0715883,3.88089,0.133895,1.64142
0.531286,2.95277,-0.894554,2.05488
0.333869,3.49948,1.14617,2.12024
0.25102,4.84811,2.40546,0.933781
-0.328167,5.88983,1.55813,1.72832
-0.0637577,4.4373,1.12607,3.16755
1.53383,4.05848,2.31243,1.99523
2.14551,2.98313,-0.340594,3.09185
1.82842,3.79675,2.90675,2.09638
-0.257759,1.26248,0.670914,1.97734
1.79375,3.28266,-0.206437,2.2524
0.101878,4.30786,1.41008,1.99106
1.35783,3.9961,0.161915,1.69929
1.4754,3.41349,-0.465409,0.634989
0.443272,4.10601,0.89905,2.04379
2.02975,5.05982,0.728484,2.12528
1.68277,3.71314,1.7486,1.37058
1.46646,5.2298,1.72864,2.46547
1.87367,5.85301,2.13308,2.40036
-0.740308,5.4079,1.18332,2.56123
1.78913,5.29728,0.203226,1.66225
1.45578,3.5402,-0.453721,2.00229
1.26149,2.59245,0.985379,1.82668
-0.0700974,3.43686,0.707995,1.27316
1.50318,3.78023,0.351432,0.93863
2.5208,5.16047,0.661206,3.13827
0.0393435,4.3661,0.363396,1.33267
0.176791,5.18331,2.35393,2.13441
0.823804,2.9666,1.41796,2.24396
0.439682,2.246,1.19801,1.54015
0.35356,3.74019,1.47673,2.33319
-0.299378,5.36841,1.77305,3.97637
1.03018,4.20735,1.03231,3.34493
0.036961,4.03339,-1.02919,3.34532
-0.401492,4.09558,1.47657,2.4466
0.700411,3.17881,-0.27326,1.14581
1.01926,4.36892,0.535461,1.52324
2.22176,4.42571,1.09657,2.38455
0.44482,6.08068,0.247106,0.31785
-0.369005,3.15801,1.72167,2.24254
1.41901,3.442,2.2659,2.85156
2.76946,4.13107,0.215432,1.32612
1.37443,3.17532,2.5004,1.45532
1.59713,4.43316,1.13295,1.19228
1.29543,4.02557,-0.692069,2.02586
1.64829,3.52332,2.19762,1.72686
-1.52781,2.75623,1.35345,0.595292
1.68666,4.29143,1.8832,2.34912
1.94713,5.20401,0.837727,1.74709
-0.125473,4.7535,0.846071,1.32017
0.199406,3.55609,0.435169,1.63421
2.816,3.23605,1.23263,2.24082
2.08443,4.05586,1.01295,3.10245
1.44955,4.80822,-0.17706,1.91439
0.533123,3.25034,1.89191,1.44714
0.446556,3.29403,-1.27375,1.64597
1.24473,4.34562,2.15325,2.79922
0.370677,4.17042,-0.256583,2.82162
-0.10938,4.6726,0.793862,2.45691
2.22221,3.49902,-0.083005,2.44984
0.869999,2.82729,2.33141,1.74358
-0.0599798,3.21728,0.391125,0.941468
1.65747,2.4047,0.77049,2.2097
2.25878,4.93715,-0.297953,2.9175
0.348921,4.46885,0.192622,1.69709
2.03739,3.496,0.786862,2.5462
2.93063,4.91027,2.01826,1.44766
1.96854,4.50877,0.365377,1.00027
2.04881,1.66649,1.92661,3.24507
0.159053,4.28263,1.00417,2.15787
0.124499,5.18751,1.93295,1.25004
1.44703,2.38073,0.371072,3.30039
0.460933,2.50347,-0.234205,2.3155
2.24378,3.75155,-0.148489,1.81322
2.8939,6.11379,0.601662,1.49581
0.594049,3.55819,1.95168,2.12445
1.5653,4.77718,1.49288,3.54843
1.95784,5.47884,0.0501413,2.80283
1.4688,3.38239,1.12646,1.3464
-0.40776,4.81233,1.31745,0.959468
2.48801,4.90212,0.00317729,2.11648
0.27073,3.11333,2.15512,1.67185
-0.956705,3.65261,1.73266,2.44431
0.149452,4.79698,0.275002,1.62797
2.02683,2.56302,-0.763201,1.20506
0.100965,5.62793,-0.380942,1.70706
1.6806,3.60332,1.31122,1.4018
1.26501,3.71328,0.811581,1.2709
1.79575,2.97274,3.05862,2.69744
0.502396,6.33307,2.22147,1.29629
0.47814,3.40305,1.19129,2.16426
2.5703,4.34517,2.22937,4.39269
1.94726,2.40256,0.858519,1.786
-0.123791,4.48645,1.12778,2.24048
2.12357,3.72554,-0.202585,2.1909
1.74024,3.27559,-0.40576,2.0135
0.0666265,3.20843,1.75177,1.40641
2.06561,3.38624,2.03097,3.4274
-1.05924,4.55347,-0.613501,2.38466
1.8988,4.97631,2.09524,2.58877
1.1503,3.25181,1.79119,1.81978
1.95203,6.08126,-0.00252414,3.10553
0.700981,2.69156,1.7468,1.30129
1.38707,4.78423,0.866711,1.12548
1.21403,3.72768,1.05804,3.77361
0.972927,3.36942,0.488854,1.2868
-1.30276,3.11109,1.18728,2.4235
1.24229,4.55447,2.54454,1.00886
2.62535,3.97452,1.53644,2.72086
1.86938,3.96482,-0.512042,3.13599
0.843517,3.37978,2.48068,3.90201
1.93641,3.70613,1.50664,1.3917
1.68381,2.5334,-0.213863,3.73345
0.636715,5.31318,1.7361,2.23337
0.175201,5.65098,-0.0865442,3.24935
1.79596,2.46141,0.473576,3.18974
1.92073,2.37036,1.29991,1.53405
1.45273,3.68896,0.120319,3.41772
0.313145,2.64395,1.06507,3.14454
1.39085,3.57659,2.01919,3.52765
0.0893993,5.66665,0.0468932,3.26844
0.214303,4.62737,0.587512,3.07365
1.6726,4.92576,-0.312815,1.73467
0.00527126,4.673,1.37185,1.33832
1.69804,2.89749,0.404635,2.20371
0.093886,3.40712,-0.477588,2.16
0.39483,3.69069,-0.311615,1.50847
2.71743,1.87931,1.70439,1.93588
-0.0974504,4.0849,1.60005,2.02289
0.156418,5.47267,0.15282,1.36759
1.57413,4.64568,0.408694,2.32525
0.590446,3.75489,1.09037,2.10422
-0.119099,4.21161,0.888887,3.09233
-1.35744,5.17377,0.564079,1.79388
2.50598,3.99326,0.310368,2.63422
0.776422,5.33729,0.816888,1.70579
1.36467,3.59399,0.994549,0.970574
1.20702,3.799,-0.398295,2.41109
-0.958928,4.81292,3.06396,0.852574
1.24665,4.86781,0.801289,2.91582
0.304041,3.75778,1.04978,3.13247
0.323118,4.4673,3.23953,2.37671
2.053,4.62799,2.29703,1.02801
-0.903604,4.6765,0.123531,3.05396
0.459269,3.91984,2.33892,2.46757
1.28865,5.88687,0.362711,2.10641
1.53309,5.07084,0.382326,2.33673
2.51145,2.35442,1.49849,2.28403
2.2883,2.19218,-0.999588,1.7895
0.338751,3.95045,1.275,2.52269
-0.966403,5.78236,0.440117,2.85387
2.54728,2.74936,2.73362,1.89975
0.416798,4.13865,-1.64802,3.13386
1.55171,4.50921,-0.00886977,3.40794
1.04967,4.55105,0.959354,2.19435
2.51876,4.95028,1.99911,2.01163
1.36092,4.59564,1.36816,0.925657
2.39381,4.08407,0.728194,3.82478
-0.766018,4.32216,1.4561,1.63192
0.736466,4.954,1.63529,2.24444
1.96586,4.35733,1.25866,2.19362
1.034,2.36262,1.68886,3.05
0.388531,3.80963,1.19374,3.15606
-0.467819,3.24102,-0.38278,1.22217
0.845092,3.62457,2.29341,1.3936
0.809953,5.33317,1.52947,2.49699
2.01072,3.24669,1.0431,2.01838
-0.313016,5.28585,-1.02895,1.93235
2.61527,2.68655,2.74584,1.70477
-1.50151,3.78442,0.700751,2.45996
0.804059,4.26786,1.25423,1.37336
0.862463,4.04354,1.03392,1.56467
0.509134,3.9641,1.82162,1.76649
0.157007,4.45314,3.46797,3.67451
1.69408,4.72732,0.0913436,2.38366
1.12074,4.07753,1.36852,1.96301
1.41192,4.99929,0.599201,2.26566
-0.319062,4.88202,-0.237665,2.91327
2.08657,4.16268,1.70756,1.87745
0.887345,3.78706,1.65789,1.8
0.228122,3.87007,0.0630967,3.34123
1.01498,2.13029,-0.821963,2.27574
2.17612,3.64897,2.13609,0.920191
-0.268282,5.4967,-0.0952799,1.74048
1.56961,4.63725,-0.956581,2.30532
1.90778,4.08941,1.3387,2.43399
0.0669643,4.38202,1.62545,3.3081
1.0969,3.91015,1.74052,1.23962
-0.180935,3.41036,-0.990334,3.42936
2.24009,2.89339,1.46734,1.27739
0.860715,5.42148,1.53792,3.06783
1.50269,3.19538,0.218298,2.69
0.975874,3.76751,1.45265,2.26105
0.344185,3.63763,-1.34398,2.12181
1.38451,4.10281,0.0923545,3.24762
0.738912,2.91031,1.03569,0.117821
0.296741,5.06531,1.09795,1.56663
-0.780983,4.17575,1.05628,2.30598
1.21881,4.06012,1.69057,2.72954
3.014,3.94343,1.29399,3.0475
0.406999,4.18272,1.56407,3.16758
1.59221,3.52873,2.19863,1.91857
-0.694512,5.54184,1.32815,1.48377
2.22109,4.93757,1.17322,1.99647
1.24982,4.14777,2.26547,2.5544
0.38982,3.53811,0.268877,2.31669
2.0422,5.51285,-0.791366,1.78855
0.670729,5.88545,2.39449,1.78997
2.6212,4.26031,3.01015,1.16366
0.243974,4.29741,0.195516,2.61705
1.72141,5.18572,1.11682,1.3468
0.679997,4.47769,0.701699,1.28011
-0.514296,3.57927,-0.0906385,1.89676
0.947524,4.89311,1.0956,2.54391
2.86137,2.76863,1.91033,1.68818
-1.11445,4.55494,2.07238,1.4434
1.60257,5.74333,2.43621,-0.531038
-0.837261,3.87993,1.68163,2.56675
-0.783643,3.96018,1.99902,1.66199
-0.236085,4.0389,2.02365,2.33149
1.57279,4.8256,-0.595307,2.16146
0.957598,5.06332,0.917329,3.23914
1.24802,1.84881,1.32885,0.688612
0.499354,3.37793,-0.769185,1.69597
0.315912,3.2987,-0.231292,1.9022
0.240441,3.17633,3.11308,1.15338
1.36261,5.05489,1.62816,2.35702
0.596947,4.41122,2.331,3.02036
0.77061,1.36427,1.26316,2.26424
3.70728,3.85926,1.37331,3.12228
-0.430299,4.086,0.328059,1.39807
1.43668,3.22208,0.614219,1.82952
1.97334,4.91027,0.935098,1.28139
1.05216,3.59498,1.05878,2.37805
0.707751,4.44397,2.3484,1.60359
1.37139,3.93151,0.883615,2.27957
2.48526,3.49428,1.25108,1.73184
-0.6092,5.24405,0.251931,1.01754
0.659249,3.32726,0.136407,2.53076
1.0352,6.08506,-0.450351,2.92446
0.173496,2.58473,0.881706,3.32738
0.625105,6.08352,0.425079,2.40626
1.07323,5.09017,2.45805,2.61567
2.6994,5.59461,2.3047,2.27868
2.00897,4.31766,0.851258,3.58654
0.1843,4.14292,-0.512045,1.15835
0.859746,5.1947,-0.942028,4.18148
1.67418,6.00177,0.51162,2.4562
1.09913,3.43167,0.50948,1.53715
2.24033,3.1584,0.490088,1.86656
-0.631933,4.68668,0.899185,3.46229
2.50942,5.39513,0.0943893,1.96479
0.599651,4.52095,1.89369,1.46235
-0.150424,4.59785,1.07322,1.14886
2.7035,5.50876,0.737816,2.89987
1.01875,4.81421,0.972441,2.01575
2.01331,5.01513,0.934699,1.67408
1.607,7.31867,0.174903,1.08151
0.583524,5.28514,1.60766,2.86376
-0.597431,2.53375,0.949049,2.35671
1.24287,2.35965,1.03009,1.32999
1.66107,3.35117,0.989146,2.76705
-0.99135,2.74642,0.0894122,2.52121
-1.09545,4.16155,2.76519,1.46821
-0.147666,4.75289,0.270906,2.54386
0.874884,3.60829,2.54256,2.8166
0.882696,4.65247,0.218523,3.00784
0.756099,4.08639,0.468453,3.19386
2.08924,2.32263,0.391915,2.62906
0.537478,4.17001,1.11416,2.62186
-0.0146022,3.76469,1.11811,3.08318
1.67013,3.4539,0.605387,1.59703
0.89865,4.08553,2.50855,3.34843
2.06476,3.76785,0.815288,2.2578
1.3348,4.57526,0.12729,2.26341
2.12912,5.54901,2.26404,2.23488
2.35546,4.07924,-0.58822,2.50728
1.38725,4.81362,1.26483,2.5392
0.405659,5.26177,0.731814,1.64644
1.2324,5.12276,2.07973,2.22206
2.04973,4.54515,0.775925,2.53278
1.20766,5.3188,2.41713,1.9054
0.678679,3.49057,1.01078,2.50256
0.487747,2.8391,0.760179,2.42982
-0.166984,4.30583,0.258795,3.3518
0.990736,3.59335,0.888244,2.10953
-0.176147,3.46268,1.68966,2.42868
0.372039,4.68769,1.70966,3.06019
1.34093,4.3574,0.481234,2.25661
0.470389,4.04351,0.140258,1.74926
0.793773,6.01371,0.983239,2.54896
1.02402,2.02905,1.05151,0.626763
0.660134,3.53169,2.65433,1.47688
1.94465,5.21335,1.3978,2.57263
2.15944,4.10975,0.94009,2.67309
1.44969,4.54832,0.946168,2.87695
0.602872,3.80778,1.88997,1.04179
-0.121933,3.62645,1.15801,2.37155
-0.675141,4.37699,-0.671362,2.3934
-0.299947,4.2481,-1.10379,1.17364
2.56644,4.05918,0.770177,1.49074
1.96614,3.47378,1.24649,2.60559
0.494476,5.21658,1.04579,1.55646
1.16371,3.60852,2.36993,2.45892
1.35982,3.2899,-0.39646,3.87185
-1.0984,4.49345,0.657949,1.35079
0.0189579,3.13314,2.09953,3.09615
0.916303,3.55257,0.511355,2.55643
0.256449,5.15034,0.0842898,1.60147
0.853816,5.13411,1.257,0.522044
0.251286,3.56098,-0.389328,1.67229
0.411673,2.41894,-0.700982,0.967078
2.00516,2.41912,0.371735,2.93435
0.255261,4.08853,-0.3594,2.11281
0.855027,2.88544,1.21764,2.17168
1.59155,5.52946,0.47594,3.27781
2.65942,4.11204,0.092119,2.44319
-0.359338,5.21101,2.34004,1.57471
2.84956,2.57045,1.63802,1.73859
0.544882,4.87316,0.702867,2.785
1.04922,4.60009,1.56308,2.58181
2.01588,3.82295,0.943488,2.57167
1.75963,4.41967,0.593012,2.11941
2.07132,4.66534,1.63212,2.41194
0.0806077,4.65893,2.31617,1.90875
1.73102,6.09663,-0.803961,2.15449
-0.535174,5.22944,0.801674,1.64776
0.130795,1.27449,3.05899,3.00937
0.760695,3.76644,0.978623,3.19076
1.62762,4.94554,0.151915,3.37487
-0.0627466,4.23597,1.49834,2.6057
1.22732,3.14446,1.20843,1.26404
1.3855,4.13045,-0.462057,1.33019
0.637319,3.95775,0.207346,2.497
2.13366,2.9942,1.25786,2.5701
-0.192536,4.28129,-0.117326,2.34476
1.70052,3.07293,0.756323,2.07834
2.27336,4.00176,1.74019,2.15849
3.06732,4.64191,0.225131,1.56446
0.648536,3.6769,2.08877,2.15269
0.9366,5.35524,1.4073,2.15525
1.50688,4.32124,1.62208,2.85104
1.84823,4.39591,1.55153,2.2327
1.40053,4.666,-0.0497296,2.07402
1.45045,5.83294,0.252397,1.6329
1.48822,3.92455,0.43052,2.88423
2.66743,3.76928,2.84088,3.33784
1.42656,6.93082,1.88855,1.47103
0.261713,2.61622,0.259185,1.5054
2.04689,4.40256,0.927568,2.54158
-0.842472,2.96275,1.41305,1.73326
1.46047,3.43096,0.357333,2.42527
-0.332525,4.12472,0.641345,3.48099
0.662224,4.56268,1.11452,2.51485
2.01835,4.25579,1.32127,1.59191
2.02405,4.95918,1.37209,3.20665
0.892713,3.89082,2.6039,3.40266
0.973061,4.37221,0.581904,3.04235
2.33365,4.4773,1.01114,2.48277
0.889588,5.0498,3.55805,0.89282
0.442401,3.07423,-0.952598,0.22522
0.890138,4.41857,1.41143,1.18807
1.69233,3.98833,0.629843,3.5551
-0.172085,4.95627,-0.341475,2.64907
-0.3401,6.36573,3.41523,2.23438
-0.139043,4.48459,1.3677,1.20284
-0.136077,3.74508,-1.43584,2.2385
0.574389,4.61979,0.346475,1.73163
0.803738,5.02062,0.664165,1.74796
0.759698,4.07674,1.3,2.03651
0.495967,3.40117,1.99786,2.40119
0.679692,3.89953,1.0574,2.119
-0.489683,4.51738,0.940143,2.52437
2.33406,6.31849,2.5124,2.41785
0.59427,4.61663,2.40182,2.0734
2.45616,4.77657,1.62311,3.02537
0.514197,2.93037,2.80194,1.35155
0.530669,5.65279,2.7742,2.4455
